Id_factura,Id_socio,Fecha,Monto,Metodo_pago,Estado
17121,3281,2022-08-11 12:35:21,600.83,Tarjeta de Crédito,Pagada
17122,8345,2022-04-13 15:04:18,761.06,Tarjeta de Crédito,Cancelada
17123,8496,2023-03-01 09:30:54,190.73,Tarjeta de Crédito,Pendiente
17124,3512,2024-02-17 16:35:47,618.46,Tarjeta de Crédito,Pagada
17125,9843,2022-01-23 08:30:55,700.74,Tarjeta de Crédito,Pagada
17126,2915,2021-01-05 09:56:48,659.75,Tarjeta de Débito,Pagada
17127,1591,2023-08-12 14:45:12,45.98,Tarjeta de Crédito,Pagada
17128,4477,2022-09-29 09:15:00,488.46,Tarjeta de Crédito,Pagada
17129,6045,2025-06-16 12:54:40,503.61,Tarjeta de Crédito,Pagada
17130,870,2023-08-08 11:35:30,323.65,Tarjeta de Crédito,Pagada
17131,6951,2023-06-13 15:03:52,632.91,Tarjeta de Crédito,Pagada
17132,172,2024-02-09 12:03:58,26.18,Tarjeta de Crédito,Pagada
17133,347,2024-08-09 14:30:16,214.74,Tarjeta de Crédito,Pagada
17134,7880,2021-10-29 11:21:24,643.96,Tarjeta de Crédito,Pagada
17135,9413,2025-05-24 11:04:47,32.1,Tarjeta de Crédito,Pagada
17136,4414,2021-01-25 17:04:06,734.16,Efectivo,Pagada
17137,8003,2021-12-29 12:22:53,574.81,Tarjeta de Débito,Pagada
17138,1538,2021-07-18 08:15:34,654.09,Tarjeta de Crédito,Pagada
17139,7793,2024-08-18 14:45:57,29.14,Tarjeta de Crédito,Pagada
17140,620,2022-02-19 16:00:55,229.1,Tarjeta de Débito,Pagada
17141,9614,2022-03-09 17:21:15,457.48,Tarjeta de Crédito,Pagada
17142,6029,2025-06-18 09:03:54,658.85,Efectivo,Pagada
17143,5367,2022-01-18 16:54:20,269.6,Tarjeta de Crédito,Pagada
17144,7449,2021-06-30 10:47:56,778.79,Tarjeta de Crédito,Pagada
17145,8415,2021-10-09 17:15:49,562.34,Efectivo,Pagada
17146,2331,2024-01-27 10:21:22,749.39,Tarjeta de Crédito,Pagada
17147,3737,2024-09-28 10:47:43,141.78,Tarjeta de Débito,Pagada
17148,8765,2024-04-08 15:04:36,341.77,Tarjeta de Crédito,Pagada
17149,6389,2023-09-17 16:56:07,105.3,Tarjeta de Débito,Pagada
17150,8720,2024-02-03 09:54:29,68.55,Tarjeta de Débito,Pagada
17151,3624,2023-09-26 10:03:38,679.98,Tarjeta de Débito,Pagada
17152,4018,2023-06-16 14:15:16,682.37,Tarjeta de Crédito,Pagada
17153,8080,2021-06-23 16:22:52,707.58,Tarjeta de Crédito,Pagada
17154,7484,2024-09-15 16:45:47,428.76,Tarjeta de Débito,Pagada
17155,4318,2022-01-02 08:35:31,562.67,Efectivo,Pagada
17156,4170,2022-09-27 13:56:47,139.85,Efectivo,Pendiente
17157,4358,2025-01-23 12:21:47,154.61,Tarjeta de Débito,Pagada
17158,5416,2021-05-03 08:22:16,490.18,Tarjeta de Crédito,Pendiente
17159,8276,2025-05-30 15:30:41,66.28,Efectivo,Pagada
17160,1659,2024-02-25 10:54:50,392.31,Tarjeta de Crédito,Pendiente
17161,2477,2020-12-15 12:35:43,397.76,Tarjeta de Débito,Pendiente
17162,5870,2021-08-01 10:21:37,607.12,Efectivo,Pagada
17163,4437,2023-12-15 10:03:34,497.09,Tarjeta de Crédito,Pagada
17164,2676,2024-09-23 15:22:41,564.35,Tarjeta de Crédito,Pagada
17165,2812,2024-12-05 08:56:44,581.63,Tarjeta de Débito,Cancelada
17166,9029,2022-04-12 12:00:15,537.09,Tarjeta de Débito,Atrasada
17167,2537,2023-11-11 09:21:28,773.52,Tarjeta de Crédito,Pagada
17168,3742,2022-03-09 09:35:16,22.76,Tarjeta de Débito,Pagada
17169,7771,2021-07-22 08:21:53,49.03,Tarjeta de Débito,Pendiente
17170,7209,2023-05-30 13:03:15,414.82,Efectivo,Pagada
17171,2093,2024-07-13 11:00:29,743.78,Tarjeta de Crédito,Pendiente
17172,9966,2020-11-15 14:15:31,105.92,Tarjeta de Crédito,Pagada
17173,8169,2023-07-25 14:03:30,72.22,Tarjeta de Crédito,Pagada
17174,5490,2025-10-16 08:03:47,364.23,Tarjeta de Débito,Pagada
17175,2957,2025-09-09 16:47:43,699.28,Efectivo,Pendiente
17176,5462,2024-09-25 17:30:09,335.52,Tarjeta de Débito,Pagada
17177,7248,2024-12-15 14:00:36,441.1,Tarjeta de Crédito,Pagada
17178,4780,2024-12-15 08:00:53,511.41,Efectivo,Pendiente
17179,7894,2023-08-29 13:04:21,600.93,Tarjeta de Débito,Pagada
17180,1731,2022-07-29 10:12:16,75.23,Efectivo,Cancelada
17181,1246,2022-10-07 11:15:30,733.09,Tarjeta de Crédito,Atrasada
17182,7843,2025-03-03 15:12:01,308.02,Efectivo,Pagada
17183,563,2021-12-28 13:21:52,325.57,Tarjeta de Débito,Pagada
17184,1156,2025-09-26 13:21:19,47.53,Tarjeta de Débito,Pagada
17185,7304,2023-09-04 11:15:59,242.28,Tarjeta de Débito,Pagada
17186,3073,2025-02-10 13:04:19,641.09,Tarjeta de Débito,Pagada
17187,8822,2022-03-05 14:22:59,537.26,Tarjeta de Débito,Pagada
17188,2715,2021-02-02 15:04:33,331.33,Tarjeta de Crédito,Atrasada
17189,7376,2022-06-30 10:15:26,374.81,Tarjeta de Débito,Atrasada
17190,7293,2025-05-27 10:04:59,419.94,Tarjeta de Crédito,Pagada
17191,115,2025-05-15 16:21:57,670.53,Tarjeta de Crédito,Pendiente
17192,380,2024-03-12 17:04:37,730.09,Efectivo,Pagada
17193,5992,2024-04-07 15:12:44,720.9,Tarjeta de Débito,Pagada
17194,1963,2023-01-25 16:45:09,532.63,Tarjeta de Crédito,Pagada
17195,6488,2022-03-07 13:30:00,587.05,Efectivo,Pendiente
17196,8002,2024-09-22 15:47:33,668.97,Tarjeta de Crédito,Pagada
17197,2705,2024-06-10 10:30:55,193.36,Tarjeta de Crédito,Pendiente
17198,5129,2020-12-08 16:35:09,358.21,Tarjeta de Débito,Pagada
17199,6062,2024-05-05 12:45:53,192.61,Tarjeta de Débito,Pagada
17200,384,2022-04-21 11:22:48,629.1,Tarjeta de Débito,Pagada
17201,3806,2021-01-27 13:00:50,181.07,Tarjeta de Crédito,Pendiente
17202,1063,2022-12-11 15:03:21,505.93,Tarjeta de Débito,Pagada
17203,4877,2023-08-02 10:15:31,184.03,Tarjeta de Débito,Pendiente
17204,4867,2022-01-19 15:56:40,88.76,Tarjeta de Débito,Pagada
17205,543,2023-12-09 10:47:38,378.33,Tarjeta de Crédito,Pagada
17206,9097,2021-06-22 11:30:25,136.38,Tarjeta de Crédito,Atrasada
17207,7809,2021-10-12 11:12:09,421.88,Tarjeta de Crédito,Pagada
17208,9231,2024-06-13 08:47:43,528.01,Efectivo,Pagada
17209,3752,2022-01-27 13:04:30,535.4,Efectivo,Pagada
17210,2123,2023-03-09 15:45:56,388.21,Efectivo,Cancelada
17211,1714,2025-02-20 09:03:00,484.81,Tarjeta de Débito,Pagada
17212,2091,2023-06-23 11:00:08,58.32,Tarjeta de Crédito,Pendiente
17213,6101,2025-10-11 10:47:38,140.14,Tarjeta de Crédito,Pagada
17214,8149,2025-09-11 14:21:21,472.89,Tarjeta de Débito,Pagada
17215,6116,2021-05-12 09:22:41,761.45,Tarjeta de Crédito,Pagada
17216,9315,2023-06-27 08:35:37,393.87,Tarjeta de Crédito,Pagada
17217,451,2024-10-12 14:00:56,293.62,Tarjeta de Crédito,Pagada
17218,1370,2022-10-22 13:35:37,576.93,Tarjeta de Crédito,Pagada
17219,8179,2021-01-03 14:21:41,589.86,Tarjeta de Débito,Pagada
17220,7438,2021-10-04 12:00:14,439.79,Tarjeta de Crédito,Pagada
17221,8120,2021-01-05 10:47:14,713.03,Tarjeta de Crédito,Pagada
17222,6947,2024-12-21 10:35:13,243.87,Tarjeta de Crédito,Pagada
17223,3270,2021-12-15 08:30:05,599.66,Tarjeta de Crédito,Pagada
17224,5005,2021-06-11 17:56:58,712.1,Tarjeta de Crédito,Pagada
17225,9710,2025-07-26 10:47:37,394.71,Tarjeta de Débito,Pagada
17226,5371,2025-04-10 11:30:26,741.12,Tarjeta de Débito,Pendiente
17227,3638,2024-05-05 08:45:46,273.79,Efectivo,Pendiente
17228,3482,2021-02-09 13:22:25,371.02,Tarjeta de Crédito,Pagada
17229,1385,2021-05-18 17:04:40,731.65,Efectivo,Pagada
17230,2977,2024-06-16 13:03:55,501.39,Efectivo,Pendiente
17231,166,2020-11-18 16:00:22,50.71,Efectivo,Pagada
17232,71,2020-11-29 11:00:43,38.48,Efectivo,Pagada
17233,8571,2022-12-02 09:00:59,420.94,Tarjeta de Crédito,Pagada
17234,6503,2023-01-06 12:54:01,302.31,Tarjeta de Débito,Pagada
17235,5258,2023-11-08 17:30:15,164.53,Tarjeta de Crédito,Pagada
17236,9036,2024-05-28 13:04:04,474.01,Tarjeta de Crédito,Cancelada
17237,4583,2021-04-03 14:15:04,218.19,Efectivo,Pagada
17238,6507,2024-01-29 09:00:57,568.59,Tarjeta de Crédito,Pendiente
17239,9476,2021-12-09 14:45:58,56.24,Tarjeta de Crédito,Pagada
17240,9524,2025-07-06 16:56:53,82.7,Tarjeta de Débito,Pendiente
17241,2966,2025-04-28 12:54:23,466.44,Tarjeta de Crédito,Pagada
17242,7200,2023-02-23 15:47:20,347.08,Efectivo,Pendiente
17243,7196,2024-05-16 14:56:10,256.26,Tarjeta de Débito,Pendiente
17244,2040,2024-02-04 14:04:00,222.28,Tarjeta de Crédito,Pagada
17245,8636,2024-04-03 12:22:25,133.74,Tarjeta de Débito,Pagada
17246,4100,2023-04-20 08:35:43,558.04,Tarjeta de Crédito,Pagada
17247,4972,2023-09-18 14:30:18,245.24,Tarjeta de Débito,Cancelada
17248,1757,2022-01-18 11:15:34,639.92,Tarjeta de Crédito,Pagada
17249,4174,2023-08-25 13:45:49,615.68,Tarjeta de Débito,Pendiente
17250,3330,2024-10-01 15:04:56,766.48,Efectivo,Pendiente
17251,9932,2021-12-06 13:54:27,355.65,Tarjeta de Débito,Pendiente
17252,8320,2023-11-04 16:22:26,156.58,Tarjeta de Crédito,Pendiente
17253,2422,2022-06-28 16:30:17,183.5,Tarjeta de Débito,Pagada
17254,2091,2025-03-08 13:12:58,316.06,Efectivo,Pagada
17255,306,2021-04-01 08:12:24,154.08,Tarjeta de Crédito,Pendiente
17256,290,2020-11-04 16:47:52,560.72,Tarjeta de Crédito,Pagada
17257,8637,2020-11-20 13:04:57,50.88,Tarjeta de Crédito,Pendiente
17258,8974,2025-07-07 14:47:31,606.28,Efectivo,Pagada
17259,9851,2023-11-21 12:00:38,637.9,Tarjeta de Crédito,Pagada
17260,3102,2022-12-28 15:47:08,632.34,Tarjeta de Débito,Pagada
17261,9056,2025-02-24 16:54:05,311.55,Efectivo,Pagada
17262,3237,2025-07-09 12:47:03,146.31,Tarjeta de Crédito,Pagada
17263,515,2025-06-02 13:12:32,407.21,Tarjeta de Débito,Pagada
17264,9582,2021-10-12 14:12:38,179.07,Tarjeta de Débito,Pagada
17265,8288,2021-02-18 13:30:01,222.24,Tarjeta de Crédito,Pagada
17266,2379,2021-11-14 17:47:07,77.48,Tarjeta de Crédito,Pagada
17267,1668,2023-11-15 11:12:04,335.36,Tarjeta de Crédito,Pendiente
17268,7689,2025-06-06 11:56:56,103.29,Tarjeta de Débito,Pendiente
17269,8701,2025-08-23 16:47:00,92.76,Tarjeta de Crédito,Cancelada
17270,9127,2024-03-02 10:54:23,361.8,Tarjeta de Crédito,Pendiente
17271,2370,2024-06-14 15:03:46,489.43,Tarjeta de Débito,Pagada
17272,6596,2022-02-16 08:12:36,218.38,Efectivo,Pagada
17273,4002,2022-05-11 12:35:45,24.69,Efectivo,Pendiente
17274,682,2023-01-25 15:30:39,311.02,Tarjeta de Débito,Pendiente
17275,1514,2022-10-26 09:04:04,309.07,Tarjeta de Crédito,Pendiente
17276,8057,2021-09-04 12:03:00,378.17,Tarjeta de Débito,Pagada
17277,2856,2025-03-19 08:15:14,597.92,Tarjeta de Crédito,Pagada
17278,7278,2024-11-18 16:56:30,535.92,Efectivo,Pagada
17279,5123,2021-09-03 16:35:03,288.25,Tarjeta de Débito,Pendiente
17280,369,2025-04-14 12:21:42,137.29,Efectivo,Pendiente
17281,4892,2025-02-03 16:54:42,269.88,Efectivo,Pagada
17282,5015,2021-03-06 15:56:52,789.73,Tarjeta de Débito,Pagada
17283,4415,2021-09-06 15:45:49,699.5,Efectivo,Pagada
17284,8811,2023-04-02 12:03:31,180.19,Tarjeta de Crédito,Pagada
17285,5161,2021-12-28 11:12:16,677.96,Tarjeta de Crédito,Pagada
17286,6782,2025-06-24 08:04:47,245.58,Tarjeta de Crédito,Pagada
17287,1529,2020-11-07 11:30:51,315.12,Efectivo,Pagada
17288,9451,2023-03-11 10:03:45,311.93,Efectivo,Pagada
17289,2261,2024-08-28 12:54:35,798.82,Tarjeta de Crédito,Pagada
17290,6319,2023-11-10 09:30:42,446.79,Tarjeta de Crédito,Pagada
17291,4495,2022-09-24 11:54:14,747.4,Efectivo,Pagada
17292,1010,2023-02-18 14:35:34,178.72,Tarjeta de Crédito,Pagada
17293,1932,2022-07-08 16:54:00,623.93,Tarjeta de Crédito,Pagada
17294,3169,2022-08-27 08:45:52,214.94,Tarjeta de Débito,Pagada
17295,8942,2022-11-04 15:47:01,90.15,Tarjeta de Débito,Pendiente
17296,3776,2021-07-16 13:47:47,537.99,Efectivo,Cancelada
17297,6164,2021-04-10 16:56:48,770.32,Tarjeta de Crédito,Pagada
17298,793,2023-04-13 12:30:28,740.56,Tarjeta de Crédito,Pagada
17299,7663,2021-03-01 16:56:00,449.57,Tarjeta de Débito,Pagada
17300,8469,2024-09-28 15:45:14,149.37,Tarjeta de Crédito,Pagada
17301,1230,2023-11-13 09:21:15,739.29,Tarjeta de Débito,Pendiente
17302,578,2025-01-06 15:35:08,448.39,Tarjeta de Crédito,Pagada
17303,1964,2023-09-14 14:30:36,681.21,Tarjeta de Crédito,Pagada
17304,3746,2025-10-29 10:56:25,519.32,Tarjeta de Débito,Pagada
17305,4840,2024-12-07 10:00:55,141.06,Tarjeta de Crédito,Pendiente
17306,5088,2021-02-20 09:45:41,445.86,Tarjeta de Crédito,Pendiente
17307,547,2024-01-07 14:22:46,490.29,Tarjeta de Crédito,Pendiente
17308,6406,2021-11-29 08:21:47,238.64,Tarjeta de Crédito,Pagada
17309,4841,2023-03-18 17:12:07,421.24,Tarjeta de Crédito,Cancelada
17310,1713,2024-05-25 11:47:56,342.81,Tarjeta de Débito,Cancelada
17311,2245,2022-04-10 17:22:09,471.11,Tarjeta de Débito,Pagada
17312,6651,2024-01-22 17:15:05,487.01,Efectivo,Pagada
17313,9975,2022-04-27 12:22:59,163.55,Tarjeta de Crédito,Pagada
17314,6170,2025-03-14 13:15:19,450.92,Tarjeta de Crédito,Pendiente
17315,8813,2024-10-19 08:56:38,784.35,Tarjeta de Crédito,Pagada
17316,4273,2021-06-24 09:22:35,701.41,Efectivo,Pagada
17317,2574,2025-03-24 12:22:21,644.45,Tarjeta de Crédito,Pagada
17318,5775,2024-04-02 08:15:40,93.5,Tarjeta de Débito,Pendiente
17319,9078,2022-11-14 12:12:30,316.61,Tarjeta de Débito,Pendiente
17320,1609,2022-11-09 11:21:23,265.33,Tarjeta de Crédito,Pendiente
17321,6825,2022-06-02 17:00:43,687.04,Tarjeta de Débito,Pagada
17322,8492,2025-06-04 15:12:16,195.95,Tarjeta de Crédito,Pagada
17323,7713,2021-08-22 10:35:35,203.43,Tarjeta de Crédito,Pagada
17324,5132,2020-11-11 08:54:03,65.18,Tarjeta de Débito,Pendiente
17325,1983,2023-08-02 12:21:20,582.88,Efectivo,Pagada
17326,3798,2022-07-15 16:45:43,200.59,Tarjeta de Crédito,Pagada
17327,5822,2022-08-03 17:03:58,379.24,Tarjeta de Crédito,Pagada
17328,2498,2022-04-08 16:04:20,512.16,Tarjeta de Crédito,Pagada
17329,5010,2023-07-05 15:56:52,367.67,Efectivo,Pagada
17330,6919,2021-02-05 10:45:39,106.63,Tarjeta de Crédito,Pagada
17331,7996,2021-07-30 16:45:32,463.89,Tarjeta de Crédito,Cancelada
17332,2949,2023-10-31 17:12:49,437.56,Tarjeta de Crédito,Pagada
17333,9321,2025-05-31 11:22:43,601.32,Tarjeta de Crédito,Pagada
17334,7528,2021-01-25 11:15:25,59.03,Tarjeta de Débito,Pagada
17335,2938,2024-04-23 17:22:39,34.93,Tarjeta de Crédito,Pagada
17336,2873,2024-09-15 10:35:48,782.2,Tarjeta de Débito,Pendiente
17337,3011,2023-02-07 08:04:07,413.77,Tarjeta de Crédito,Pagada
17338,2962,2020-11-23 11:35:42,274.59,Tarjeta de Crédito,Pagada
17339,3216,2024-09-04 15:15:58,395.54,Efectivo,Pagada
17340,1162,2023-04-18 17:56:46,659.28,Tarjeta de Crédito,Pagada
17341,5082,2023-07-04 14:56:43,662.23,Tarjeta de Crédito,Pagada
17342,3680,2025-07-29 15:45:45,585.8,Tarjeta de Crédito,Pagada
17343,2449,2023-07-21 10:21:15,730.61,Efectivo,Pagada
17344,4236,2022-01-11 14:15:32,741.53,Efectivo,Pagada
17345,529,2022-07-25 12:35:07,579.61,Tarjeta de Crédito,Pagada
17346,173,2023-05-22 13:03:30,249.64,Tarjeta de Débito,Pagada
17347,152,2021-04-02 12:35:26,551.16,Tarjeta de Crédito,Pendiente
17348,362,2025-01-03 14:30:13,774.68,Tarjeta de Crédito,Pagada
17349,9822,2024-08-14 14:21:06,79.61,Tarjeta de Crédito,Pagada
17350,6118,2025-04-19 17:54:37,725.45,Tarjeta de Débito,Pagada
17351,8366,2021-03-07 13:03:47,745.16,Tarjeta de Débito,Pagada
17352,9770,2022-12-27 16:04:38,535.37,Tarjeta de Débito,Pagada
17353,2644,2023-09-30 08:15:41,587.4,Tarjeta de Débito,Pagada
17354,8529,2020-12-21 10:12:47,772.36,Tarjeta de Débito,Pagada
17355,2864,2021-01-14 09:21:56,207.87,Tarjeta de Débito,Pagada
17356,3624,2024-06-17 14:00:14,452.4,Tarjeta de Débito,Pagada
17357,6530,2025-04-03 11:54:01,269.09,Tarjeta de Crédito,Cancelada
17358,9442,2025-09-29 14:47:50,726.69,Efectivo,Pagada
17359,6103,2023-03-21 15:12:46,270.71,Tarjeta de Crédito,Pagada
17360,4953,2025-05-07 14:35:05,683.24,Tarjeta de Crédito,Pendiente
17361,2427,2025-09-29 14:04:20,227.69,Efectivo,Pagada
17362,2294,2023-04-17 15:03:12,215.4,Tarjeta de Crédito,Pagada
17363,1324,2024-04-25 11:45:42,728.14,Efectivo,Pagada
17364,8150,2024-09-25 08:35:23,291.03,Tarjeta de Débito,Pagada
17365,7637,2022-01-08 16:21:16,264.2,Tarjeta de Débito,Pagada
17366,8310,2023-01-24 09:21:42,416.55,Tarjeta de Crédito,Pendiente
17367,4527,2024-11-21 13:47:28,63.31,Efectivo,Pagada
17368,3371,2020-11-05 10:35:54,403.82,Efectivo,Pendiente
17369,1661,2023-07-05 13:22:46,669.06,Efectivo,Pagada
17370,666,2021-10-26 14:12:43,424.59,Tarjeta de Crédito,Pagada
17371,121,2025-08-25 13:56:21,334.1,Tarjeta de Débito,Pagada
17372,8318,2021-10-03 11:12:30,486.55,Tarjeta de Crédito,Pagada
17373,9842,2022-04-27 10:30:14,639.6,Efectivo,Pagada
17374,6936,2021-09-09 09:21:23,176.28,Tarjeta de Crédito,Pagada
17375,7386,2024-07-23 17:21:49,34.57,Tarjeta de Crédito,Pagada
17376,9080,2023-01-27 12:30:47,602.11,Tarjeta de Débito,Pagada
17377,4505,2024-04-17 15:45:13,229.75,Efectivo,Pagada
17378,7388,2023-05-12 13:56:52,736.34,Tarjeta de Débito,Pendiente
17379,5977,2022-03-26 10:45:59,469.42,Tarjeta de Débito,Pagada
17380,442,2023-03-07 15:22:11,592.68,Tarjeta de Crédito,Pagada
17381,6007,2025-04-19 17:15:25,583.49,Tarjeta de Débito,Pendiente
17382,4412,2024-07-27 16:56:38,736.13,Tarjeta de Débito,Pagada
17383,7933,2020-12-21 11:30:37,381.76,Tarjeta de Crédito,Pagada
17384,1472,2023-06-28 10:35:55,218.01,Tarjeta de Débito,Pagada
17385,9332,2021-04-12 17:35:09,237.14,Efectivo,Pagada
17386,7952,2025-04-13 17:45:28,711.92,Tarjeta de Crédito,Pendiente
17387,7535,2021-09-10 15:00:30,629.89,Tarjeta de Crédito,Pendiente
17388,3885,2024-10-27 08:15:15,161.92,Tarjeta de Débito,Pagada
17389,8102,2025-02-19 09:04:56,630.76,Tarjeta de Crédito,Pendiente
17390,8212,2022-04-14 17:00:23,257.5,Tarjeta de Crédito,Pagada
17391,7783,2023-01-29 11:12:19,781.32,Efectivo,Pagada
17392,6789,2022-02-14 09:12:19,701.14,Tarjeta de Débito,Pendiente
17393,7845,2021-03-14 17:35:48,154.81,Efectivo,Pagada
17394,7336,2024-02-05 15:03:05,235.43,Tarjeta de Crédito,Pagada
17395,4884,2021-02-11 15:04:29,299.31,Tarjeta de Débito,Pendiente
17396,1331,2022-08-27 17:54:54,431.51,Tarjeta de Crédito,Pagada
17397,1404,2022-04-03 13:03:28,561.58,Efectivo,Pagada
17398,1890,2024-02-10 08:47:41,37.47,Tarjeta de Débito,Pendiente
17399,8993,2024-08-11 10:04:31,557.02,Tarjeta de Débito,Pagada
17400,7448,2022-03-11 10:04:10,776.18,Efectivo,Pagada
17401,8300,2022-06-13 14:00:37,339.74,Tarjeta de Crédito,Pagada
17402,528,2024-11-05 11:45:06,368.17,Tarjeta de Débito,Pagada
17403,1182,2021-05-08 10:22:11,584.76,Tarjeta de Crédito,Pendiente
17404,7263,2024-02-16 10:35:06,531.64,Efectivo,Pagada
17405,7272,2023-02-01 17:56:59,66.02,Tarjeta de Débito,Pagada
17406,8645,2025-08-18 15:15:14,439.55,Tarjeta de Crédito,Pagada
17407,7092,2021-05-20 15:30:10,401.34,Tarjeta de Crédito,Pagada
17408,7611,2023-10-09 17:56:52,540.18,Tarjeta de Crédito,Pagada
17409,5506,2021-05-30 15:15:29,535.31,Tarjeta de Crédito,Pendiente
17410,9318,2022-03-17 15:22:45,304.03,Tarjeta de Crédito,Pagada
17411,797,2025-07-27 10:15:48,164.72,Efectivo,Pagada
17412,798,2024-02-22 14:56:40,532.05,Efectivo,Pagada
17413,371,2022-09-23 08:03:18,688.79,Tarjeta de Débito,Pagada
17414,497,2023-10-17 09:15:27,335.77,Efectivo,Pendiente
17415,8923,2022-09-07 10:04:21,26.39,Tarjeta de Débito,Pagada
17416,276,2022-01-07 09:04:35,441.91,Tarjeta de Débito,Pagada
17417,5808,2023-02-22 09:47:59,245.78,Tarjeta de Crédito,Pagada
17418,7232,2022-02-16 08:21:13,562.31,Tarjeta de Crédito,Pagada
17419,734,2023-04-11 14:12:34,77.24,Tarjeta de Crédito,Pagada
17420,6931,2022-03-01 17:15:41,119.28,Efectivo,Pagada
17421,4895,2023-07-28 13:56:13,689.71,Efectivo,Pagada
17422,7435,2022-08-10 10:00:20,535.9,Tarjeta de Crédito,Pagada
17423,3861,2025-01-21 15:56:39,66.43,Tarjeta de Débito,Pagada
17424,8121,2024-11-21 09:56:48,107.39,Tarjeta de Débito,Pendiente
17425,3535,2023-12-08 15:03:19,340.61,Tarjeta de Débito,Pagada
17426,9425,2025-04-18 10:30:22,143.12,Tarjeta de Débito,Pendiente
17427,7868,2025-04-15 09:45:49,237.88,Tarjeta de Crédito,Pagada
17428,1281,2021-03-25 12:03:59,665.06,Tarjeta de Débito,Pagada
17429,1362,2025-08-27 14:35:44,20.63,Tarjeta de Crédito,Pagada
17430,9140,2022-10-30 10:56:01,594.56,Efectivo,Pagada
17431,1133,2022-06-02 11:45:07,151.94,Tarjeta de Crédito,Pagada
17432,4248,2023-11-02 09:00:12,474.98,Tarjeta de Débito,Pendiente
17433,4315,2021-01-12 08:22:52,275.85,Tarjeta de Débito,Pendiente
17434,7894,2024-08-03 09:45:19,778.82,Tarjeta de Débito,Cancelada
17435,6151,2021-04-21 14:30:26,455.16,Efectivo,Cancelada
17436,9382,2025-02-15 11:45:28,529.72,Tarjeta de Débito,Cancelada
17437,6632,2025-10-08 16:47:03,263.55,Tarjeta de Débito,Pendiente
17438,4955,2025-02-08 15:12:18,584.63,Tarjeta de Crédito,Pagada
17439,3722,2024-02-18 10:35:56,411.4,Tarjeta de Crédito,Pendiente
17440,5413,2021-01-02 08:30:33,429.35,Efectivo,Cancelada
17441,492,2022-06-13 16:15:57,255.54,Tarjeta de Crédito,Pagada
17442,3843,2021-03-25 16:56:44,456.18,Tarjeta de Crédito,Pagada
17443,9914,2023-09-03 13:35:21,249.14,Tarjeta de Crédito,Pagada
17444,8161,2025-07-22 13:47:30,497.57,Tarjeta de Crédito,Pagada
17445,2861,2021-02-07 16:56:23,108.12,Tarjeta de Crédito,Pagada
17446,3603,2021-11-05 12:21:04,549.67,Tarjeta de Crédito,Pagada
17447,7040,2022-11-20 08:35:19,109.87,Tarjeta de Crédito,Atrasada
17448,6642,2022-08-05 11:45:50,40.81,Tarjeta de Crédito,Pagada
17449,7217,2024-12-29 13:04:00,692.96,Tarjeta de Débito,Pagada
17450,6488,2022-10-09 13:04:28,52.45,Tarjeta de Crédito,Pagada
17451,3670,2025-01-23 11:22:01,625.67,Tarjeta de Crédito,Cancelada
17452,4762,2021-03-04 13:03:58,690.54,Tarjeta de Débito,Pagada
17453,8758,2025-01-24 16:56:37,435.18,Tarjeta de Crédito,Pagada
17454,4684,2022-06-11 08:00:52,751.0,Tarjeta de Crédito,Pagada
17455,5777,2022-08-08 08:35:40,418.2,Efectivo,Pagada
17456,6688,2023-06-14 09:00:09,261.24,Efectivo,Cancelada
17457,1040,2021-09-28 12:35:19,335.31,Tarjeta de Débito,Pendiente
17458,1160,2024-04-27 09:21:45,308.49,Tarjeta de Débito,Atrasada
17459,4534,2022-02-16 12:45:05,304.07,Tarjeta de Débito,Pagada
17460,5810,2025-07-23 13:03:51,482.9,Tarjeta de Crédito,Pagada
17461,1700,2025-07-14 09:00:20,303.06,Tarjeta de Débito,Pagada
17462,8951,2023-10-16 12:12:08,417.31,Efectivo,Pagada
17463,5558,2024-08-31 08:54:04,717.01,Tarjeta de Débito,Pagada
17464,2554,2023-01-31 14:12:27,248.11,Tarjeta de Crédito,Pagada
17465,3746,2021-09-19 17:15:51,274.67,Tarjeta de Crédito,Pagada
17466,9381,2022-07-18 14:04:56,88.29,Tarjeta de Débito,Pagada
17467,5616,2024-12-25 14:56:28,362.32,Tarjeta de Débito,Pagada
17468,873,2025-01-24 16:00:39,273.66,Tarjeta de Crédito,Pagada
17469,3919,2022-07-14 17:35:15,611.95,Tarjeta de Crédito,Cancelada
17470,282,2023-03-25 11:35:05,160.5,Tarjeta de Débito,Pendiente
17471,6326,2025-06-04 11:35:39,761.21,Efectivo,Pagada
17472,658,2021-01-17 13:04:34,335.38,Tarjeta de Crédito,Pendiente
17473,1847,2023-12-16 13:21:12,730.71,Tarjeta de Crédito,Pagada
17474,4003,2025-07-08 17:30:12,687.55,Tarjeta de Crédito,Pagada
17475,9771,2023-12-21 14:21:57,741.09,Tarjeta de Crédito,Pendiente
17476,9788,2023-02-20 15:56:55,373.73,Tarjeta de Crédito,Pagada
17477,3829,2022-07-24 09:21:07,106.6,Tarjeta de Crédito,Pagada
17478,309,2025-05-03 15:47:36,682.73,Tarjeta de Débito,Pagada
17479,4676,2022-07-17 15:12:10,31.0,Tarjeta de Crédito,Pagada
17480,9893,2021-09-07 14:45:01,764.85,Tarjeta de Crédito,Pagada
17481,4257,2023-04-14 10:45:19,543.32,Tarjeta de Crédito,Pendiente
