Id_reserva,Fecha_reserva,Id_socio,Id_clase
15596,2020-11-24 15:00:54,3306,9507
15597,2023-10-30 19:15:05,7088,8083
15598,2021-05-07 12:45:12,9383,1235
15599,2023-10-30 11:45:55,6077,2932
15600,2023-01-27 14:15:54,7810,4260
15601,2025-06-03 21:45:23,9042,9923
15602,2021-10-27 20:30:37,2429,5547
15603,2021-01-15 09:30:04,7749,5000
15604,2023-07-15 16:45:07,798,7887
15605,2023-06-07 21:15:29,5068,8376
15606,2025-08-11 18:30:29,1222,9061
15607,2022-01-05 14:15:04,9139,8375
15608,2023-05-24 17:30:04,4485,1099
15609,2024-06-27 16:45:30,149,4478
15610,2024-12-10 14:45:53,718,8799
15611,2023-01-08 07:15:57,6699,7498
15612,2021-08-30 08:15:38,7575,265
15613,2025-04-30 11:30:13,2672,2959
15614,2021-07-13 08:00:51,3306,7948
15615,2024-08-06 09:30:21,5068,907
15616,2025-03-28 17:00:51,7778,5038
15617,2021-07-26 14:15:21,4932,4409
15618,2021-04-11 11:15:40,4703,8855
15619,2024-02-01 16:15:34,8493,681
15620,2025-06-16 19:00:55,4401,6268
15621,2025-05-26 13:00:54,1493,1741
15622,2020-11-04 08:15:32,8506,6649
15623,2024-07-27 17:45:05,1871,986
15624,2024-06-12 08:15:46,9333,9115
15625,2021-07-15 16:00:06,3895,2307
15626,2021-03-26 20:45:30,927,1674
15627,2022-06-13 15:15:58,5461,4163
15628,2021-11-27 21:15:17,570,5160
15629,2025-10-25 16:30:43,8797,3277
15630,2022-12-17 15:00:21,8585,4559
15631,2023-12-08 10:00:03,85,9275
15632,2022-12-12 07:00:21,5396,4979
15633,2023-05-30 13:45:06,7426,5430
15634,2024-09-27 09:30:48,1763,1057
15635,2022-01-06 10:15:40,5251,1640
15636,2023-10-02 11:45:18,3049,8842
15637,2023-03-10 06:00:57,6169,3016
15638,2022-04-11 06:00:44,7902,5831
15639,2025-01-28 17:00:27,7132,5423
15640,2021-06-02 12:15:34,9571,3215
15641,2022-12-24 15:30:01,2245,6287
15642,2023-08-11 10:30:54,7811,4983
15643,2024-07-17 12:45:18,6433,6327
15644,2023-05-25 20:30:07,410,8471
15645,2024-07-11 17:30:19,5885,6122
15646,2025-07-06 21:15:17,9528,4931
15647,2021-11-08 18:15:40,6083,1067
15648,2023-03-02 20:45:57,3792,1525
15649,2024-09-01 16:00:15,3547,9720
15650,2021-11-30 08:30:39,106,2190
15651,2023-02-10 18:45:20,5717,2620
15652,2025-07-14 14:00:05,2714,7767
15653,2025-01-17 20:00:53,6984,9287
15654,2024-09-23 08:45:31,1802,4971
15655,2024-10-27 20:00:25,4698,3937
15656,2024-08-13 15:00:04,2727,812
15657,2023-05-03 13:30:09,352,1977
15658,2022-07-28 18:00:24,3202,1412
15659,2024-09-12 21:15:40,969,6307
15660,2022-05-20 10:15:28,6114,8126
15661,2022-09-08 12:45:41,8138,8264
15662,2025-09-25 07:15:40,9392,7846
15663,2022-07-31 15:15:59,7462,3612
15664,2025-01-17 13:00:00,1408,6129
15665,2022-06-07 12:15:49,1030,231
15666,2025-02-11 12:30:03,518,5261
15667,2025-01-02 16:45:01,7847,5374
15668,2024-11-29 20:00:39,9849,9266
15669,2025-03-20 13:00:06,4448,396
15670,2025-07-08 12:45:02,781,4547
15671,2023-09-20 18:15:09,394,8527
15672,2024-07-29 09:45:55,8635,2372
15673,2023-06-27 16:00:55,5550,8628
15674,2021-04-23 10:00:30,876,7146
15675,2025-02-08 08:30:23,6975,9254
15676,2024-03-04 09:30:14,3084,441
15677,2024-12-13 20:15:39,6030,83
15678,2021-09-25 11:45:28,2053,5411
15679,2022-10-29 20:45:45,5555,7111
15680,2024-09-19 06:15:56,8403,6102
15681,2020-12-17 12:45:26,6867,9575
15682,2025-10-13 17:00:59,5318,7815
15683,2021-10-13 07:15:10,7292,1780
15684,2021-01-06 09:00:32,2986,9776
15685,2020-12-19 14:00:09,9940,6245
15686,2023-04-18 20:30:53,1285,6766
15687,2024-01-02 06:00:11,1930,986
15688,2023-09-13 09:30:56,5315,4806
15689,2025-07-01 08:30:13,7236,1357
15690,2023-08-29 12:00:03,763,2889
15691,2022-12-19 17:00:41,3584,4857
15692,2021-11-16 14:15:42,5922,6878
15693,2022-07-04 19:30:14,8931,619
15694,2021-06-23 15:30:11,4677,6968
15695,2022-01-25 14:00:09,558,5713
15696,2024-03-19 19:45:03,4719,3926
15697,2022-05-02 19:45:16,2032,5011
15698,2025-10-16 19:15:42,3664,8302
15699,2024-04-16 07:45:04,8906,8368
15700,2025-04-23 12:30:20,4733,4578
15701,2021-01-28 07:45:18,1889,428
15702,2024-01-16 13:30:05,8252,5207
15703,2022-04-20 12:30:44,4711,1625
15704,2023-06-28 06:00:46,6981,9473
15705,2021-04-04 16:15:30,9981,7590
15706,2021-01-05 10:00:44,6579,4930
15707,2022-11-21 12:15:13,3044,5758
15708,2024-11-05 13:30:27,8215,6010
15709,2021-04-26 12:30:05,3779,6507
15710,2021-08-20 09:45:35,998,3196
15711,2022-03-07 18:15:04,72,7315
15712,2024-10-10 09:30:00,4120,6510
15713,2025-11-19 09:30:15,9686,7664
15714,2022-02-22 18:45:54,3373,8535
15715,2024-08-08 14:15:41,4471,3493
15716,2023-10-17 17:45:14,1563,7805
15717,2023-03-14 14:45:13,5215,3945
15718,2022-04-08 12:15:44,7540,6277
15719,2025-06-16 15:45:18,8417,2414
15720,2025-04-11 07:15:41,2708,5524
15721,2022-12-28 20:45:34,7669,8604
15722,2024-12-03 21:45:47,9263,7725
15723,2022-01-17 17:00:15,229,9418
15724,2024-11-23 11:15:18,9947,3533
15725,2024-04-19 09:30:32,5888,566
15726,2022-12-02 13:30:44,7104,2326
15727,2021-11-06 10:00:44,4972,1402
15728,2025-01-17 20:45:16,4466,9031
15729,2022-11-14 11:30:06,5372,5878
15730,2024-07-26 07:15:37,7923,8149
15731,2021-02-21 11:45:36,6733,8715
15732,2023-03-02 08:00:46,546,2737
15733,2023-10-12 07:00:27,51,8706
15734,2024-08-08 06:15:06,3818,6508
15735,2025-06-21 21:00:08,7053,5893
15736,2025-04-14 08:45:49,1150,6615
15737,2022-10-04 07:15:03,139,7187
15738,2023-08-31 21:30:07,8288,4391
15739,2023-04-15 18:30:46,3322,2989
15740,2021-03-18 12:45:50,547,4091
15741,2023-12-18 11:45:09,7742,9045
15742,2025-02-12 17:45:32,3414,9878
15743,2024-07-28 10:00:12,4945,3492
15744,2021-01-30 17:00:40,2037,4146
15745,2022-10-01 11:30:40,8402,5403
15746,2023-11-07 18:00:51,5724,3508
15747,2020-11-09 08:30:29,8595,8421
15748,2023-02-09 19:30:36,1220,3079
15749,2023-10-05 12:00:24,3772,4632
15750,2021-04-18 12:45:17,6263,1443
15751,2024-02-22 10:15:28,5411,4782
15752,2023-10-08 10:00:46,4988,1452
15753,2023-11-21 18:30:31,754,5740
15754,2021-08-11 16:30:23,5466,6618
15755,2020-12-29 18:45:17,9284,9309
15756,2024-09-28 19:15:43,1118,3684
15757,2020-12-12 11:30:54,8361,8487
15758,2025-09-24 07:45:01,2197,3592
15759,2021-07-11 08:15:40,1405,680
15760,2021-03-09 12:30:41,9844,6262
15761,2025-09-03 07:30:35,6156,3827
15762,2022-11-30 14:15:03,2011,6623
15763,2025-04-17 12:00:29,4537,2579
15764,2023-09-23 16:30:45,5777,7473
15765,2022-07-08 11:30:39,6061,2970
15766,2022-05-14 09:45:25,3611,5169
15767,2021-07-25 20:00:41,3310,6105
15768,2023-04-14 21:00:22,3679,8263
15769,2020-11-10 19:15:00,4361,4353
15770,2024-10-27 10:30:06,3984,7259
15771,2024-11-13 20:00:58,2056,6220
15772,2024-05-09 19:00:59,1337,7452
15773,2023-03-12 06:45:27,1677,2357
15774,2024-11-25 20:15:33,1432,2236
15775,2024-09-13 19:00:32,9787,6673
15776,2025-04-04 08:15:39,3213,3592
15777,2025-10-01 18:15:37,9210,3592
15778,2023-11-17 17:15:59,1253,9423
15779,2022-07-02 09:00:13,2468,8135
15780,2024-07-23 08:15:47,7051,9086
15781,2021-02-08 18:15:57,4538,7765
15782,2022-03-03 08:45:49,4394,878
15783,2023-11-12 16:00:08,1731,8483
15784,2024-02-07 06:45:35,5795,6464
15785,2024-10-13 18:00:18,3435,162
15786,2023-05-13 17:00:47,9213,7362
15787,2025-06-29 19:00:06,6433,5171
15788,2024-01-27 17:15:44,7465,4953
15789,2023-11-21 08:00:44,3543,3967
15790,2023-09-29 13:15:30,2445,3715
15791,2025-02-19 20:00:09,6244,523
15792,2024-01-05 11:15:42,4606,8910
15793,2023-01-13 09:30:55,4369,8877
15794,2021-03-27 20:30:13,9495,253
15795,2023-06-02 12:45:54,9786,4546
15796,2024-04-12 10:45:06,6242,955
15797,2021-04-15 08:30:55,2388,9903
15798,2024-08-06 17:00:39,9543,6811
15799,2021-11-09 09:15:10,5528,3209
15800,2023-05-06 14:15:32,5742,5033
15801,2021-10-29 21:00:17,2321,5910
15802,2021-04-27 13:30:18,6111,6233
15803,2022-04-26 16:00:33,6661,7427
15804,2020-11-30 10:15:25,6591,7083
15805,2022-06-26 14:30:30,6877,2248
15806,2025-07-08 07:15:23,1490,5540
15807,2024-07-28 11:45:59,7686,9583
15808,2023-03-24 15:00:08,7139,4566
15809,2024-01-05 09:00:35,6575,1591
15810,2022-10-20 15:15:27,4885,6292
15811,2021-05-10 16:45:11,1462,6033
15812,2025-05-25 19:00:58,8142,7156
15813,2023-09-14 08:15:18,4753,7703
15814,2020-12-26 11:45:18,8397,8292
15815,2022-08-27 08:15:31,814,4755
15816,2023-03-21 14:30:54,5073,6579
15817,2024-06-21 19:30:21,6466,9896
15818,2021-05-28 10:15:23,306,232
15819,2021-05-29 09:15:40,8705,4378
15820,2024-03-11 16:30:58,4627,5105
15821,2025-10-18 09:00:59,5914,4307
15822,2023-10-08 20:45:15,2451,9293
15823,2022-06-20 06:15:08,943,4540
15824,2025-11-17 11:45:12,8169,243
15825,2025-02-24 20:00:14,8563,1225
15826,2023-11-11 12:45:36,126,458
15827,2022-11-10 13:30:18,5015,5632
15828,2023-02-27 15:15:03,2334,4696
15829,2024-12-11 10:45:10,2704,4664
15830,2021-04-12 06:00:53,5535,9406
15831,2025-07-01 09:45:34,4383,635
15832,2025-11-07 07:15:29,6387,4286
15833,2024-10-08 19:00:23,8515,8288
15834,2022-05-28 20:30:37,2031,3010
15835,2021-01-04 12:30:12,371,7203
15836,2021-04-20 10:45:57,6429,5268
15837,2024-07-30 18:15:05,7300,9894
15838,2024-08-01 20:00:37,1009,3924
15839,2022-06-26 06:00:46,1375,4869
15840,2021-01-26 09:00:31,8888,9549
15841,2025-07-26 17:00:41,8132,6931
15842,2022-06-24 13:00:02,7958,542
15843,2023-04-16 20:45:46,5356,2820
15844,2020-12-28 09:15:28,2155,4342
15845,2024-04-08 16:15:44,9232,9429
15846,2025-06-26 17:15:43,1810,1145
15847,2023-02-03 14:45:14,1629,2352
15848,2023-09-29 13:15:12,1166,4367
15849,2021-05-05 17:15:36,9591,8005
15850,2022-01-13 16:15:47,9133,8267
15851,2024-09-13 08:30:35,1297,6513
15852,2021-07-21 14:45:52,4317,4104
15853,2021-12-01 21:30:10,5263,1474
15854,2025-07-06 21:30:28,8011,3577
15855,2023-12-01 17:15:16,4863,7460
15856,2022-05-21 19:00:16,4779,27
15857,2024-07-03 13:45:59,4621,2996
15858,2021-06-17 14:15:54,3558,5519
15859,2023-02-16 09:45:08,5867,8144
15860,2023-01-01 18:30:18,6987,6439
15861,2021-03-30 17:30:12,6972,4312
15862,2023-08-22 10:00:55,9818,4109
15863,2025-07-08 06:30:49,9699,1120
15864,2022-05-16 06:45:23,6157,4305
15865,2021-05-04 06:45:52,5430,7942
15866,2023-10-24 15:45:00,9505,1964
15867,2024-09-23 06:15:08,76,3830
15868,2025-06-23 11:45:14,9595,670
15869,2024-11-23 06:00:46,5986,4749
15870,2024-02-17 07:15:50,3082,5427
15871,2022-03-09 08:00:11,5575,1730
15872,2025-11-09 16:30:56,467,5067
15873,2022-12-24 21:45:59,4658,6526
15874,2022-05-16 19:15:22,989,1268
15875,2025-05-06 07:00:04,2045,9001
15876,2025-03-02 06:30:33,4179,8533
15877,2022-04-22 14:45:52,4943,4082
15878,2021-04-01 19:00:39,1262,5641
15879,2022-07-04 14:00:55,8347,7778
15880,2023-04-10 18:15:17,7820,4556
15881,2021-11-01 21:00:46,5642,3888
15882,2022-01-29 12:15:01,1081,2840
15883,2024-02-05 10:00:19,2710,1201
15884,2025-10-15 18:00:09,2753,4836
15885,2023-09-06 17:15:07,9526,8695
15886,2021-04-20 08:45:10,8848,3149
15887,2023-07-28 20:45:05,6600,900
15888,2025-07-17 16:15:58,696,8711
15889,2022-01-31 19:45:14,2132,3132
15890,2023-07-30 10:00:56,7660,8912
15891,2022-12-17 14:15:02,444,1828
15892,2024-05-12 08:45:19,6447,9807
15893,2022-10-07 16:45:29,666,8733
15894,2021-02-21 08:30:02,7946,2131
15895,2024-02-22 06:00:39,1466,5579
15896,2024-12-14 21:00:01,7115,245
15897,2025-01-04 17:45:15,7076,355
15898,2025-05-30 16:45:39,6743,7891
15899,2022-11-02 11:45:42,6477,2221
15900,2022-05-14 06:15:42,1985,3449
15901,2021-09-07 14:15:59,8843,6635
15902,2025-03-02 13:00:17,4927,8216
15903,2025-01-24 09:00:28,8669,3632
15904,2023-02-14 20:30:55,4273,120
15905,2025-10-22 08:30:14,6696,268
15906,2024-01-16 06:00:08,6709,6292
15907,2021-02-28 18:00:54,4186,7189
15908,2024-12-06 07:30:51,7516,1480
15909,2021-09-04 21:00:16,3242,3677
15910,2024-04-16 10:00:09,601,4934
15911,2025-05-03 15:30:50,4257,6980
15912,2022-09-28 11:45:25,3247,3959
15913,2020-11-07 06:45:37,3951,4870
15914,2022-03-01 11:30:41,8436,4174
15915,2024-12-22 07:15:21,75,2914
15916,2024-08-12 11:15:11,2739,7213
15917,2022-08-20 13:45:08,715,2777
15918,2025-06-02 07:15:41,2978,7983
15919,2023-06-06 19:00:56,7550,3642
15920,2023-02-24 18:00:20,5411,8170
15921,2025-11-22 19:30:09,417,7856
15922,2021-12-13 07:15:06,7456,5699
15923,2023-02-28 18:00:11,4891,9947
15924,2025-04-13 10:30:23,9195,6758
15925,2024-04-11 07:45:02,4334,7707
15926,2022-11-04 11:15:38,6220,1492
15927,2023-06-25 15:45:34,1949,9746
15928,2025-10-07 19:00:07,1916,6093
15929,2023-10-19 11:30:52,9896,4828
15930,2022-07-15 08:15:13,9626,2066
15931,2021-12-11 08:30:29,2251,5757
15932,2023-03-05 21:30:22,4854,2724
15933,2022-12-11 15:00:14,3702,9634
15934,2021-03-05 19:30:12,6196,5433
15935,2024-01-06 18:30:33,5306,5985
15936,2025-02-18 10:30:32,1711,2947
15937,2025-04-07 10:15:16,1666,1945
15938,2024-09-14 18:30:08,4486,7169
15939,2023-05-11 21:15:58,6127,569
15940,2024-11-14 18:30:29,3940,7225
15941,2023-03-11 10:00:14,7564,3282
15942,2025-06-13 20:00:08,7448,3805
15943,2022-10-16 08:45:02,2007,3353
15944,2024-02-13 18:15:23,2655,5697
15945,2023-03-16 16:45:23,787,4446
15946,2023-02-24 12:00:24,1473,2302
15947,2025-04-20 18:00:49,6634,3161
15948,2022-04-13 11:15:58,9278,1314
15949,2023-06-20 18:15:00,3900,4893
15950,2025-03-03 12:00:07,9309,7256
15951,2024-03-05 16:15:12,8247,4567
15952,2024-10-28 10:30:05,9481,3660
15953,2021-02-14 10:30:26,5698,6860
15954,2024-07-26 19:00:43,1724,4383
15955,2025-09-28 21:45:51,2897,3850
15956,2024-05-08 20:15:58,5664,4909
15957,2021-02-09 15:00:13,5962,2433
15958,2022-02-24 12:30:19,5206,6360
15959,2021-12-10 10:15:48,5744,6211
15960,2022-02-04 10:15:23,3936,955
15961,2024-11-14 10:00:52,8244,2826
15962,2021-01-14 13:00:58,1826,5110
15963,2021-06-25 16:00:54,9179,2665
15964,2025-11-23 17:45:10,1163,3366
15965,2025-03-31 20:00:36,125,6333
15966,2023-01-28 10:45:23,6917,1309
15967,2022-11-18 18:15:27,3124,7697
15968,2021-12-10 10:30:40,7994,3913
15969,2025-06-22 07:00:01,6266,7597
15970,2025-03-05 19:00:26,6911,3797
15971,2024-03-09 13:30:42,1470,4831
15972,2024-12-24 18:00:15,6525,2898
15973,2023-06-21 20:45:38,5081,7889
15974,2025-06-28 17:00:50,7941,5805
15975,2021-11-05 21:15:23,167,5107
15976,2021-03-29 17:30:02,4593,9832
15977,2022-12-07 15:45:08,4973,1841
15978,2024-03-30 10:00:55,3729,8079
15979,2022-08-22 10:00:31,1737,6435
15980,2023-06-18 08:45:58,6265,4531
15981,2023-10-04 13:30:19,6789,1327
15982,2024-04-12 15:15:52,6118,6320
15983,2021-04-15 16:30:39,6482,6009
15984,2022-05-07 08:45:46,4985,8309
15985,2024-07-27 12:45:42,6145,399
15986,2022-12-08 13:45:51,1999,1775
15987,2021-12-15 12:30:26,4039,527
15988,2022-06-28 14:45:17,2520,9889
15989,2025-07-04 17:15:58,6066,9005
15990,2025-05-23 15:15:50,507,3599
15991,2024-01-07 08:15:17,345,2776
15992,2021-11-04 09:30:39,23,4106
15993,2023-08-18 09:00:24,7029,8028
15994,2024-02-26 09:45:15,9240,5774
15995,2021-11-03 12:45:53,6798,6719
15996,2025-08-14 07:30:19,8892,3042
15997,2025-05-05 20:45:20,4207,1064
15998,2022-04-16 10:45:02,843,6670
15999,2023-10-20 19:30:21,8671,3447
16000,2021-03-04 13:45:36,2297,9764
16001,2024-04-25 20:30:24,4508,4460
16002,2023-09-01 20:30:50,9910,8940
16003,2022-04-01 06:00:28,1737,5625
16004,2023-11-20 12:30:53,9387,7414
16005,2025-10-17 16:15:59,1974,4001
16006,2025-05-16 21:30:05,3602,1903
16007,2022-03-30 15:15:39,5707,6241
16008,2025-06-19 21:45:34,4845,935
16009,2024-07-28 08:30:57,2919,7682
16010,2025-08-22 07:15:47,7433,1358
16011,2022-03-01 21:45:19,8971,5375
16012,2023-02-08 20:30:08,9115,804
16013,2021-07-30 12:30:42,6255,5396
16014,2022-02-16 20:00:44,7132,1215
16015,2021-12-04 11:30:00,8710,3493
16016,2024-09-21 15:45:19,1065,1158
16017,2023-03-27 19:45:10,1666,9047
16018,2024-04-12 20:45:05,5040,4637
16019,2025-05-13 16:45:12,3889,7418
16020,2022-09-29 14:45:11,4691,7512
16021,2021-06-19 07:15:45,3297,4436
16022,2022-11-17 21:30:53,3826,3306
16023,2022-05-11 11:00:04,9618,2437
16024,2025-04-28 13:30:18,4523,5828
16025,2025-08-24 20:00:40,5852,5014
16026,2023-05-25 06:45:49,9943,288
16027,2020-11-09 17:30:17,3678,4120
16028,2022-06-27 18:15:48,1206,7018
16029,2025-03-18 08:30:54,818,2129
16030,2021-07-08 09:00:23,6093,9764
16031,2023-09-13 17:15:48,5786,7263
16032,2023-12-17 17:30:58,1685,9872
16033,2025-11-12 18:45:07,9,1515
16034,2023-07-29 15:30:16,1344,8259
16035,2024-11-08 21:45:09,4616,978
16036,2022-04-10 06:45:19,4147,2433
16037,2024-07-05 21:00:58,7056,6900
16038,2023-07-19 07:30:02,5456,8795
16039,2023-03-02 13:45:31,4445,6324
16040,2021-02-06 10:00:55,2539,2155
16041,2023-09-20 18:00:33,6732,9275
16042,2024-01-21 09:45:41,3729,7565
16043,2020-12-15 17:15:12,4879,8050
16044,2022-01-05 16:45:38,6509,5959
16045,2021-09-13 08:30:45,2782,8296
16046,2023-09-24 13:15:10,5761,6542
16047,2023-09-10 12:30:19,989,9603
16048,2024-08-03 09:00:22,7810,4886
16049,2025-03-26 07:45:40,150,9226
16050,2024-10-22 20:15:58,9795,6864
16051,2023-05-11 06:00:56,7507,7298
16052,2022-08-30 10:15:20,4841,486
16053,2024-06-22 21:45:49,8745,9485
16054,2021-08-11 19:45:19,9483,4689
16055,2024-02-11 21:30:15,8225,9277
16056,2021-05-03 16:30:03,4199,8849
16057,2023-06-08 09:00:28,9937,652
16058,2021-11-08 21:15:27,9665,5082
16059,2022-11-12 12:45:09,3716,4390
16060,2022-01-11 10:45:48,4942,4346
16061,2023-10-26 11:30:50,2890,542
16062,2023-12-14 07:15:17,5170,6325
16063,2023-09-03 21:00:08,3225,5569
16064,2021-02-25 09:15:18,4530,9104
16065,2021-09-14 17:00:09,4807,992
16066,2022-11-15 15:45:05,1946,7554
16067,2025-06-15 17:00:45,622,3838
16068,2021-09-21 06:00:07,109,6643
16069,2024-05-17 19:45:02,3960,9639
16070,2023-06-21 08:45:05,8838,8466
16071,2022-03-14 15:45:09,3636,2052
16072,2021-07-28 15:45:51,8649,4439
16073,2021-04-23 14:45:16,6673,7055
16074,2021-03-13 10:00:58,1954,769
16075,2021-04-16 17:30:24,7848,7912
16076,2021-04-19 11:00:00,9899,7905
16077,2024-10-01 08:45:25,8970,5612
16078,2021-09-17 17:00:57,194,5066
16079,2025-03-30 08:30:49,5476,8965
16080,2024-02-24 11:00:19,8423,9178
16081,2024-02-24 20:30:23,771,194
16082,2024-03-20 19:15:11,1827,5324
16083,2025-08-30 06:30:31,6980,167
16084,2023-10-15 09:45:14,3649,5714
16085,2023-02-14 06:15:47,6285,7070
16086,2025-04-24 11:15:10,8095,6526
16087,2023-05-19 07:15:38,737,7710
16088,2021-02-22 19:00:29,208,2359
16089,2022-03-22 13:00:52,4698,7060
16090,2024-01-02 17:45:43,2932,5897
16091,2021-10-14 20:30:12,6821,7689
16092,2025-02-06 08:45:32,3167,7423
16093,2022-06-12 12:15:10,768,5410
16094,2022-07-12 20:45:41,6836,6886
16095,2025-06-01 07:30:01,1603,7924
16096,2022-05-29 07:00:17,3304,5458
16097,2022-08-17 15:15:29,1360,5150
16098,2025-01-26 18:15:34,4219,5861
16099,2021-10-04 07:45:12,1394,6217
16100,2025-03-08 07:45:18,9116,9015
16101,2022-08-27 11:30:03,1357,7949
16102,2023-02-28 16:30:44,4642,7975
16103,2025-07-07 18:15:54,2739,7246
16104,2025-11-11 13:00:49,6758,9504
16105,2025-02-04 11:15:49,6641,390
16106,2021-10-11 09:00:05,6496,2045
16107,2024-07-16 20:00:13,3366,4933
16108,2023-04-10 19:15:25,1234,8494
16109,2025-04-01 06:30:17,5378,4334
16110,2022-03-27 19:45:33,7998,3498
16111,2022-10-18 09:45:35,741,5830
16112,2023-05-03 06:00:55,5567,6886
16113,2022-06-03 12:15:31,205,4919
16114,2024-06-13 16:15:53,6426,7666
16115,2021-11-13 17:00:00,4962,2545
16116,2024-07-29 21:15:21,4497,311
16117,2024-02-19 10:30:21,4963,9649
16118,2022-07-08 06:30:58,4674,3959
16119,2025-08-15 16:15:25,729,312
16120,2024-02-29 10:00:36,7260,3634
16121,2025-02-10 13:00:20,2234,5857
16122,2021-11-10 06:15:23,869,6275
16123,2021-04-05 12:15:22,8525,635
16124,2022-01-14 21:45:47,2122,4797
16125,2025-08-30 13:00:23,3542,7987
16126,2020-11-06 20:30:07,5065,9553
16127,2021-10-06 18:45:59,2841,3371
16128,2023-11-06 13:00:45,4269,3625
16129,2025-10-06 06:30:44,9025,6188
16130,2022-06-15 15:00:33,6304,80
16131,2025-08-02 21:15:42,3496,2244
16132,2024-05-01 08:15:32,4685,5816
16133,2021-03-23 13:45:54,7372,611
16134,2024-04-26 17:30:53,1421,1144
16135,2024-02-23 07:15:54,1261,344
16136,2024-01-12 07:00:23,3415,1475
16137,2021-09-13 16:45:57,2908,4719
16138,2021-12-25 08:00:35,7848,2439
16139,2024-05-30 11:45:15,63,9218
16140,2023-05-10 20:45:02,842,4009
16141,2022-12-29 10:00:48,7224,1707
16142,2021-10-04 14:15:41,33,3390
16143,2022-11-26 17:45:06,8079,5511
16144,2021-11-08 16:45:05,9861,7369
16145,2022-01-05 21:15:37,7517,4789
16146,2024-05-12 19:45:52,1211,9674
16147,2020-12-10 13:00:37,4912,8890
16148,2025-03-10 19:30:34,3736,1270
16149,2021-08-20 13:00:05,5981,2718
16150,2024-04-01 14:15:55,8750,4158
16151,2023-03-17 15:45:04,8221,9444
16152,2025-07-03 13:00:26,1598,6187
16153,2021-11-07 12:00:30,9874,6291
16154,2022-01-11 18:45:57,3888,6193
16155,2023-04-14 13:00:05,1285,7823
16156,2023-06-18 08:15:01,4883,8619
16157,2025-09-10 13:15:27,1358,7367
16158,2022-02-15 12:00:21,2841,6011
16159,2023-07-03 09:15:36,7570,1480
16160,2021-08-09 07:30:05,3,2917
16161,2021-05-18 21:30:20,6593,3664
16162,2023-07-09 09:00:26,7911,4340
16163,2023-04-26 21:15:14,2507,2430
16164,2023-01-04 16:00:26,454,7325
16165,2022-09-25 13:45:27,2845,3791
16166,2023-06-23 06:45:41,568,9497
16167,2023-02-05 17:45:23,5563,6461
16168,2025-06-02 10:15:02,8266,1222
16169,2024-08-23 10:15:54,6096,4121
16170,2023-10-27 17:45:36,709,3923
16171,2022-06-09 16:00:06,238,7726
16172,2023-07-03 07:15:10,8131,9879
16173,2020-11-25 14:30:55,2408,3166
16174,2024-05-01 09:00:46,4022,6001
16175,2025-07-11 16:00:46,8411,8483
16176,2025-11-22 08:00:42,2990,9114
16177,2024-05-15 08:00:16,2103,9106
16178,2024-01-11 06:15:50,2190,9195
16179,2025-10-06 14:15:33,7649,2193
16180,2021-10-25 18:30:48,2751,4072
16181,2024-01-26 18:00:14,683,6707
16182,2023-08-13 13:15:02,790,1457
16183,2021-10-11 19:15:08,1725,3977
16184,2024-11-26 16:45:49,1862,1878
16185,2024-01-09 10:45:59,1620,6276
16186,2024-04-19 12:30:33,8118,1876
16187,2020-12-27 12:30:12,2901,7418
16188,2023-01-31 19:45:07,5371,6041
16189,2023-12-30 21:15:47,3860,7040
16190,2023-07-05 17:00:17,4528,3951
16191,2022-12-12 07:00:30,6908,5848
16192,2025-04-28 14:30:41,4998,5758
16193,2024-05-10 10:30:04,3498,5727
16194,2022-06-04 06:15:58,2908,9249
16195,2021-06-18 10:45:01,4998,494
16196,2023-06-07 11:45:32,3190,6661
16197,2022-08-15 11:45:33,2579,9255
16198,2022-09-23 08:45:39,2059,8421
16199,2023-06-17 14:00:28,365,4322
16200,2024-03-29 08:15:23,5339,7332
16201,2021-10-28 10:00:08,3225,3276
16202,2021-05-13 07:45:56,1381,9945
16203,2024-10-01 14:00:50,4050,168
16204,2022-11-09 06:45:59,1362,8273
16205,2021-07-20 19:15:39,870,8916
16206,2025-06-02 17:30:15,3030,4320
16207,2023-03-11 08:15:23,9973,7255
16208,2021-10-23 07:00:15,3166,85
16209,2023-07-31 09:15:09,4678,5850
16210,2023-03-25 20:00:13,6478,6457
16211,2022-04-03 10:45:09,9741,9888
16212,2023-09-23 10:45:54,3614,8318
16213,2021-10-07 21:30:07,9711,2320
16214,2024-01-08 12:00:12,5049,8984
16215,2020-11-21 08:00:32,3099,3772
16216,2021-10-02 10:45:25,2687,1709
16217,2025-09-11 08:45:05,1066,4662
16218,2023-06-05 15:30:02,2580,3614
16219,2025-03-17 08:30:52,7130,6112
16220,2023-02-13 15:30:24,1108,7802
16221,2024-05-23 21:45:30,3506,3863
16222,2023-10-05 09:30:09,6468,3628
16223,2022-03-06 07:00:22,1435,6923
16224,2023-03-11 09:30:08,4560,6682
16225,2022-02-11 07:45:45,7620,2681
16226,2025-08-08 10:00:29,6075,1646
16227,2021-07-01 21:15:55,6966,8597
16228,2022-12-05 10:45:04,9873,5835
16229,2023-03-08 07:00:33,3817,7329
16230,2024-01-08 19:00:11,8027,8634
16231,2022-06-28 14:15:05,432,2802
16232,2022-07-24 08:30:18,7735,5858
16233,2024-08-02 09:00:26,2196,4904
16234,2022-06-05 09:00:35,3920,5490
16235,2024-06-15 17:00:09,9556,4473
16236,2022-05-21 11:00:34,1769,2125
